label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vs_n5_mID6_mD6_mV4_nV6-2,6,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-2.uai,0,4,0,0.011353495837831651 0.8905855652875309 0.005026115830781585 0.9721162897454123 0.007781684902322602 0.5799137112093596 0.00224708628610902 0.7365646000188502,27357.0
vm_n5_mID6_mD6_mV4_nV6-2,6,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV6-2.uai,0,,0,,
vm_n5_mID6_mD6_mV4_nV6-2,6,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV6-2.uai,1,0,0,,
vs_n6_mID6_mD6_mV4_nV6-2,6,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV6-2.uai,5,,0,,
vs_n6_mID6_mD6_mV4_nV6-2,6,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV6-2.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV6-2,6,6,6,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV6-2.uai,2,,0,,
vm_n6_mID6_mD6_mV4_nV6-2,6,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV6-2.uai,1,2,0,,
vs_n7_mID6_mD6_mV4_nV6-2,6,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-2.uai,6,,0,,
vs_n7_mID6_mD6_mV4_nV6-2,6,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-2.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV6-2,6,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV6-2.uai,3,,3,0.002214540192 0.7583618466560001 0.011130231312000001 0.93384965594 0.002498137808 0.6899784493800001 0.0028346312480000005 0.93370961748,15083.0
vm_n7_mID6_mD6_mV4_nV6-2,6,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV6-2.uai,1,6 5 3,0,,
vs_n8_mID6_mD6_mV4_nV6-2,6,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-2.uai,7,,0,,
vs_n8_mID6_mD6_mV4_nV6-2,6,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-2.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV6-2,6,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV6-2.uai,1,,1,,
vm_n8_mID6_mD6_mV4_nV6-2,6,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV6-2.uai,0,3 1,0,,
vs_n9_mID6_mD6_mV4_nV6-2,6,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-2.uai,8,,0,,
vs_n9_mID6_mD6_mV4_nV6-2,6,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-2.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV6-2,6,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV6-2.uai,8,,2,,
vm_n9_mID6_mD6_mV4_nV6-2,6,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV6-2.uai,0,8 2 1,0,,
vs_n10_mID6_mD6_mV4_nV6-2,6,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-2.uai,9,,0,,
vs_n10_mID6_mD6_mV4_nV6-2,6,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-2.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV6-2,6,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV6-2.uai,8,,3,,
vm_n10_mID6_mD6_mV4_nV6-2,6,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV6-2.uai,3,8 2 1,0,,
vs_n4_mID2_mD6_mV4_nV2-3,2,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV2-3.uai,3,,0,0.065934681383 0.8758113634300002 0.019356132350000003 0.5768369188810002 0.008145953214000003 0.47180270342600006 0.008283271602999999 0.6237395151640001,66.0
vs_n4_mID2_mD6_mV4_nV2-3,2,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV2-3.uai,0,3,0,0.004156169806893929 0.12508204414204416 0.028800824599417907 0.8642229505463072 0.11968166668095939 0.9241630042033909 0.00526120916756114 0.0887526519777254,87.0
vm_n4_mID2_mD6_mV4_nV2-3,2,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV2-3.uai,0,,0,,
vm_n4_mID2_mD6_mV4_nV2-3,2,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV2-3.uai,1,0,0,,
vs_n5_mID2_mD6_mV4_nV2-3,2,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV2-3.uai,4,,0,0.37001768526332196 0.6902378750180519 0.309762124981948 0.629982314736678,124.0
vs_n5_mID2_mD6_mV4_nV2-3,2,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV2-3.uai,0,4,0,0.23639253787322137 0.3954728109104254 0.003245087935024021 0.38997488637752914 0.2426640471705169 0.7602147054517958,167.0
vm_n5_mID2_mD6_mV4_nV2-3,2,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV2-3.uai,0,,1,,
vm_n5_mID2_mD6_mV4_nV2-3,2,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV2-3.uai,3,4 0,0,,
vs_n6_mID2_mD6_mV4_nV2-3,2,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV2-3.uai,5,,0,0.5720554753102043 0.825775913964106 0.17422408603589404 0.427944524689796,179.0
vs_n6_mID2_mD6_mV4_nV2-3,2,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV2-3.uai,0,5,0,0.2573033561195955 0.3751127148237242 0.22491605095424266 0.4138810883392314 0.22644696418660507 0.5115568103568163,216.0
vm_n6_mID2_mD6_mV4_nV2-3,2,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV2-3.uai,1,,1,0.04590385764864999 0.805098510706125 0.043079257696625003 0.8608218583633 0.07385156651430001 0.261864980984425,205.0
vm_n6_mID2_mD6_mV4_nV2-3,2,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV2-3.uai,2,4 1,0,0.06292193725960059 0.9871609190837877 0.009177953208571085 0.6134610674412588 0.0033380602990477175 0.8134852520177386,1587.0
vs_n7_mID2_mD6_mV4_nV2-3,2,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV2-3.uai,6,,0,0.19725131784706762 0.8623476211341566 0.1376523788658433 0.8027486821529324,1348.0
vs_n7_mID2_mD6_mV4_nV2-3,2,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV2-3.uai,0,6,0,0.041473407920652794 0.4400785970797621 0.3384077606085597 0.7715630051781384 0.1570839835514366 0.20911430843103967 0.022863572281522183 0.038020511702150886,2616.0
vm_n7_mID2_mD6_mV4_nV2-3,2,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV2-3.uai,0,,2,,
vm_n7_mID2_mD6_mV4_nV2-3,2,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV2-3.uai,2,5 0,0,,
vs_n8_mID2_mD6_mV4_nV2-3,2,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV2-3.uai,7,,0,0.2915314879481401 0.7705027916733934 0.22949720832660683 0.7084685120518599,5069.0
vs_n8_mID2_mD6_mV4_nV2-3,2,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV2-3.uai,0,7,0,0.8145748474546212 0.9103530735147684 0.0896469264852316 0.18542515254537878,8094.0
vm_n8_mID2_mD6_mV4_nV2-3,2,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV2-3.uai,4,,0,,
vm_n8_mID2_mD6_mV4_nV2-3,2,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV2-3.uai,0,4,0,,
vs_n9_mID2_mD6_mV4_nV2-3,2,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV2-3.uai,8,,0,0.14805202527836445 0.4904702979074537 0.15118419259752566 0.6890202006554328 0.09096712082263055 0.6407147457830008,96974.0
vs_n9_mID2_mD6_mV4_nV2-3,2,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV2-3.uai,0,8,0,0.23212366508831955 0.8457784680972406 0.15422153190275956 0.7678763349116805,170281.0
vm_n9_mID2_mD6_mV4_nV2-3,2,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV2-3.uai,1,,1,,
vm_n9_mID2_mD6_mV4_nV2-3,2,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV2-3.uai,2,4 1,0,,
vs_n10_mID2_mD6_mV4_nV2-3,2,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV2-3.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV2-3,2,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV2-3.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV2-3,2,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV2-3.uai,2,,3,0.10122523464121672 0.48031630277011506 0.032227621051209986 0.34036336361941655 0.08323513436836873 0.40914250245918504 0.17054157331925177 0.5406022563260929,10488.0
vm_n10_mID2_mD6_mV4_nV2-3,2,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV2-3.uai,3,4 2 0,0,,
vs_n4_mID4_mD6_mV4_nV2-3,2,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV2-3.uai,3,,0,0.458065469068 0.8150450992480002 0.18495490075200005 0.541934530932,45.0
vs_n4_mID4_mD6_mV4_nV2-3,2,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV2-3.uai,0,3,0,0.10783395297772737 0.1822856325898665 0.06631274297256737 0.6495190549804113 0.21911562562120537 0.8154207205013437,53.0
vm_n4_mID4_mD6_mV4_nV2-3,2,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV2-3.uai,0,,1,0.08441413000000002 0.721186435 0.081704912 0.590602085 0.137280491 0.42777353500000015,42.0
vm_n4_mID4_mD6_mV4_nV2-3,2,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV2-3.uai,2,1 0,0,0.03776218835100777 0.9581865969693065 0.04181340303069344 0.9622378116489924,70.0
vs_n5_mID4_mD6_mV4_nV2-3,2,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV2-3.uai,4,,0,0.44887835687099004 0.784899885644152 0.21510011435584797 0.55112164312901,87.0
vs_n5_mID4_mD6_mV4_nV2-3,2,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV2-3.uai,0,4,0,0.6696270537863317 0.9839687840707212 0.009549961593475216 0.27592333176179373 0.005751080785819002 0.06017402283679283,114.0
vm_n5_mID4_mD6_mV4_nV2-3,2,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV2-3.uai,1,,0,,
vm_n5_mID4_mD6_mV4_nV2-3,2,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV2-3.uai,0,1,0,,
vs_n6_mID4_mD6_mV4_nV2-3,2,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV2-3.uai,5,,0,0.002651717367003536 0.1411162234934812 0.4494399157038693 0.8923061666116475 0.05048917217958557 0.5196165334538428 0.0033851685698139 0.12620808863763008,59.0
vs_n6_mID4_mD6_mV4_nV2-3,2,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV2-3.uai,0,5,0,0.0013326626968251278 0.665927740990028 0.3340722590099719 0.9986673373031749,61.0
vm_n6_mID4_mD6_mV4_nV2-3,2,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV2-3.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV2-3,2,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV2-3.uai,1,0,0,,
vs_n7_mID4_mD6_mV4_nV2-3,2,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV2-3.uai,6,,0,0.4943775758143687 0.7091790205033071 0.29082097949669294 0.5056224241856313,674.0
vs_n7_mID4_mD6_mV4_nV2-3,2,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV2-3.uai,0,6,0,0.47435217614270814 0.604222165037077 0.05872637651419368 0.12980222137628364 0.26972988978917506 0.4643705919781113,1076.0
vm_n7_mID4_mD6_mV4_nV2-3,2,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV2-3.uai,2,,1,0.27676645768319347 0.9545394124188633 0.04546058758113666 0.7232335423168065,57349.0
vm_n7_mID4_mD6_mV4_nV2-3,2,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV2-3.uai,0,3 2,0,,
vs_n8_mID4_mD6_mV4_nV2-3,2,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV2-3.uai,7,,0,0.28619525896911213 0.7725575214694661 0.22744247853053415 0.7138047410308879,10548.0
vs_n8_mID4_mD6_mV4_nV2-3,2,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV2-3.uai,0,7,0,0.5448821959329837 0.761100641174859 0.03742423516830241 0.2786856309535925 0.029034914167078207 0.16458400820202643 0.020834197185428643 0.18979844924840264,21488.0
vm_n8_mID4_mD6_mV4_nV2-3,2,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV2-3.uai,1,,0,,
vm_n8_mID4_mD6_mV4_nV2-3,2,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV2-3.uai,2,1,0,,
vs_n9_mID4_mD6_mV4_nV2-3,2,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-3.uai,8,,0,0.31555661547093633 0.6457806499187465 0.35421935008125355 0.6844433845290637,4658.0
vs_n9_mID4_mD6_mV4_nV2-3,2,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-3.uai,0,8,0,0.007582484741783494 0.8165171194184072 0.18348288058159273 0.9924175152582165,5783.0
vm_n9_mID4_mD6_mV4_nV2-3,2,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-3.uai,0,,4,,
vm_n9_mID4_mD6_mV4_nV2-3,2,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-3.uai,3,5 1 0,0,,
vs_n10_mID4_mD6_mV4_nV2-3,2,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-3.uai,9,,0,0.6983785618731468 0.8057426484121577 0.1942573515878424 0.30162143812685316,16371.0
vs_n10_mID4_mD6_mV4_nV2-3,2,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-3.uai,0,9,0,0.3198635669079274 0.9010493207544582 0.09895067924554178 0.6801364330920726,23195.0
vm_n10_mID4_mD6_mV4_nV2-3,2,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-3.uai,0,,4,,
vm_n10_mID4_mD6_mV4_nV2-3,2,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-3.uai,2,8 6 4 0,0,,
vs_n4_mID6_mD6_mV4_nV2-3,2,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-3.uai,3,,0,0.11606525386399998 0.61944073432 0.07639374928 0.686411912128 0.026766738560000003 0.208327036433 0.08534526496 0.3770032465600001,58.0
vs_n4_mID6_mD6_mV4_nV2-3,2,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-3.uai,0,3,0,0.05404227530492142 0.2740881885056136 0.26742964023513116 0.6896420256960233 0.22732961028064452 0.5902095663441081,64.0
vm_n4_mID6_mD6_mV4_nV2-3,2,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-3.uai,3,,0,0.17210821392200004 0.747508330854 0.25249166914599996 0.827891786078,1171.0
vm_n4_mID6_mD6_mV4_nV2-3,2,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-3.uai,0,3,0,0.00039064770286617427 0.9714472094703545 0.0007086671289174339 0.9257650290660348 0.009311692079484735 0.19740841468561635 0.012251471996420248 0.37401301502428985,2779.0
vs_n5_mID6_mD6_mV4_nV2-3,2,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-3.uai,4,,0,0.31779208539475806 0.762018654096676 0.23798134590332395 0.682207914605242,84.0
vs_n5_mID6_mD6_mV4_nV2-3,2,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-3.uai,0,4,0,0.13492920497697355 0.6133127789198176 0.03491022900708816 0.12208267089861287 0.34960099625235186 0.7607178148179281,108.0
vm_n5_mID6_mD6_mV4_nV2-3,2,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-3.uai,1,,1,0.12519132533200003 0.68785329416 0.31214670584000004 0.8748086746680002,146.0
vm_n5_mID6_mD6_mV4_nV2-3,2,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-3.uai,2,3 1,0,0.07745420000616121 0.9260962227965202 0.07390377720347976 0.9225457999938388,10422.0
vs_n6_mID6_mD6_mV4_nV2-3,2,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-3.uai,5,,0,0.25412419405452547 0.735103139441837 0.26489686055816297 0.7458758059454745,77.0
vs_n6_mID6_mD6_mV4_nV2-3,2,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-3.uai,0,5,0,0.18819019671787784 0.24277957349737428 0.7572204265026257 0.8118098032821222,75.0
vm_n6_mID6_mD6_mV4_nV2-3,2,6,6,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-3.uai,0,,3,0.148108918 0.824054228 0.17594577199999997 0.851891082,48.0
vm_n6_mID6_mD6_mV4_nV2-3,2,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-3.uai,5,4 3 0,0,0.14120917596861846 0.9743056541796578 0.02569434582034222 0.8587908240313815,2575.0
vs_n7_mID6_mD6_mV4_nV2-3,2,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-3.uai,6,,0,0.25290171995907285 0.32867558207775516 0.2684961194816324 0.6302454974389939 0.11685278260193342 0.4028282984406125,129.0
vs_n7_mID6_mD6_mV4_nV2-3,2,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-3.uai,0,6,0,0.018714610844623895 0.2139789947221758 0.7860210052778243 0.9812853891553761,146.0
vm_n7_mID6_mD6_mV4_nV2-3,2,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-3.uai,3,,1,,
vm_n7_mID6_mD6_mV4_nV2-3,2,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-3.uai,0,5 3,0,0.00810897073446968 0.4994621308912524 0.4434066281707365 0.9646133056513785 0.01779112923608306 0.17626028278372652,37555.0
vs_n8_mID6_mD6_mV4_nV2-3,2,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-3.uai,7,,0,0.0703812529374487 0.47491775643780665 0.10277924468654988 0.6009442826976116 0.049324783454243494 0.46021467571993546 0.042326498316140056 0.4939847621383629,11276.0
vs_n8_mID6_mD6_mV4_nV2-3,2,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-3.uai,0,7,0,0.029187614344994662 0.1162125895030259 0.22214420015802594 0.5676890031679047 0.004259880625859496 0.05364396503910613 0.2865893561915918 0.7413284697277918,33096.0
vm_n8_mID6_mD6_mV4_nV2-3,2,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-3.uai,1,,0,,
vm_n8_mID6_mD6_mV4_nV2-3,2,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-3.uai,2,1,0,,
vs_n9_mID6_mD6_mV4_nV2-3,2,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-3.uai,8,,0,0.2089957656475666 0.8649307531714956 0.13506924682850435 0.7910042343524336,72500.0
vs_n9_mID6_mD6_mV4_nV2-3,2,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-3.uai,0,8,0,0.305645540641226 0.5750613896842195 0.023524170754091744 0.1533420951709103 0.13139777899061472 0.15456269320656207 0.2643683026263691 0.4002825395933632,204592.0
vm_n9_mID6_mD6_mV4_nV2-3,2,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-3.uai,5,,3,,
vm_n9_mID6_mD6_mV4_nV2-3,2,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-3.uai,3,8 5 1,0,,
vs_n10_mID6_mD6_mV4_nV2-3,2,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-3.uai,9,,0,,
vs_n10_mID6_mD6_mV4_nV2-3,2,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-3.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV2-3,2,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-3.uai,3,,3,,
vm_n10_mID6_mD6_mV4_nV2-3,2,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-3.uai,1,8 4 3 2,0,,
vs_n4_mID2_mD6_mV4_nV4-3,4,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-3.uai,3,,0,0.033611982383000005 0.3472719626860001 0.013257080398 0.7402775742770001 0.037398879806 0.8505520527039999 0.033865495727999996 0.561198817969,28521.0
vs_n4_mID2_mD6_mV4_nV4-3,4,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-3.uai,0,3,0,0.004209241457419075 0.7262504979420058 0.016330539344804433 0.9781849120900742 0.015036134388094601 0.7981398110246971 0.00013006079086181336 0.7684691755983535,86050.0
vm_n4_mID2_mD6_mV4_nV4-3,4,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-3.uai,0,,0,,
vm_n4_mID2_mD6_mV4_nV4-3,4,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-3.uai,1,0,0,,
vs_n5_mID2_mD6_mV4_nV4-3,4,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-3.uai,4,,0,0.334494660294792 0.867639069855165 0.132360930144835 0.665505339705208,74327.0
vs_n5_mID2_mD6_mV4_nV4-3,4,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-3.uai,0,4,0,0.13924490061472647 0.9140248279111957 0.06987783456466906 0.6478009260685269 0.014210001837820872 0.515386469757934,175985.0
vm_n5_mID2_mD6_mV4_nV4-3,4,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-3.uai,0,,1,,
vm_n5_mID2_mD6_mV4_nV4-3,4,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-3.uai,3,4 0,0,,
vs_n6_mID2_mD6_mV4_nV4-3,4,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-3.uai,5,,0,0.08561963665330066 0.44137391251620367 0.5586260874837966 0.9143803633466994,122986.0
vs_n6_mID2_mD6_mV4_nV4-3,4,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-3.uai,0,5,0,0.0015592237591129817 0.7680193352321633 0.011901690676599706 0.959496405678403 0.037983526600095505 0.8984060515365404,249634.0
vm_n6_mID2_mD6_mV4_nV4-3,4,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-3.uai,1,,1,,
